gid,role,role_score,cluster_id,priority_score,evidence,sub_role,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,seed_payers,near_seeds,seed_reach,p_forward,fast_transit_share,max_payers_same_day,cycles,pagerank,hub,authority,betweenness,truncated_by_depth,prio_role,prio_reach,prio_money,prio_pagerank,prio_betw
100000008502995100,peripheral,0.85,10,0.2766,"мелкий получатель: разовое поступление 25 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,25000.0,0.0,2,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.0007270949451502066,-0.0,1.748302089449409e-05,0.0,False,0.042,0.0,0.26,0.917,0.367
100000008436257100,terminal,0.851,14,0.2763,"получил 35 тыс ₸ от 2 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 3, исходящие выгружены)",observed_sink,3,False,2,0,35000.0,0.0,2,0,0.0,0,0,7,0.0,0.0,2.0,0.0,0.0002945798149854974,-0.0,0.0002520368138313544,0.0,False,0.298,0.0,0.344,0.294,0.367
100000008772058100,peripheral,0.85,4,0.2762,"мелкий получатель: разовое поступление 50 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,50000.0,0.0,1,0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.00030255115974728324,-0.0,-7.947912827038718e-19,0.0,False,0.042,0.167,0.428,0.413,0.367
100000002983426100,peripheral,0.85,8,0.2762,"мелкий получатель: разовое поступление 89 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,88945.0,0.0,1,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.00031870862226784333,-0.0,6.407022407298047e-07,0.0,False,0.042,0.0,0.547,0.533,0.367
100000004613582100,peripheral,0.7,13,0.2761,"слабые связи: 1 вход / 1 выход, 5 тыс ₸ → 10 тыс ₸, без устойчивого паттерна",,3,False,1,1,5000.0,9500.0,1,1,1.9,0,0,1,1.0,0.0,1.0,0.0,0.0005534434661680602,5.641894224307355e-20,2.075203658289245e-20,3.962937027741748e-07,False,0.035,0.0,0.129,0.854,0.742
100000003832231100,peripheral,0.85,6,0.276,"мелкий получатель: разовое поступление 35 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,35000.0,0.0,1,0,0.0,1,2,10,0.0,0.0,1.0,0.0,0.00029257756939896534,-0.0,0.0004611679650745693,0.0,False,0.042,0.333,0.344,0.247,0.367
100000001279875100,peripheral,0.85,9,0.2758,"мелкий получатель: разовое поступление 49 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,49235.0,0.0,1,0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.00030327274282640596,-0.0,4.0882453973340526e-08,0.0,False,0.042,0.167,0.419,0.423,0.367
100000005041905100,peripheral,0.7,7,0.2757,"слабые связи: 1 вход / 1 выход, 5 тыс ₸ → 1.1 млн ₸, без устойчивого паттерна",,3,False,1,1,5000.0,1080351.0,1,5,216.0702,0,0,1,1.0,0.0,1.0,1.0,0.00028634968311320444,-3.7472537967977e-19,-5.1664361426656594e-18,0.0,False,0.035,0.0,0.934,0.029,0.367
100000001530740100,peripheral,0.85,2,0.2755,"мелкий получатель: разовое поступление 15 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,15000.0,0.0,1,0,0.0,0,1,7,0.0,0.0,1.0,0.0,0.000529819702440915,-0.0,-1.3620225549750422e-19,0.0,False,0.042,0.167,0.139,0.795,0.367
100000008738526100,peripheral,0.7,1,0.2749,"слабые связи: 1 вход / 1 выход, 15 тыс ₸ → 140 тыс ₸, без устойчивого паттерна",,3,False,1,1,15000.0,140000.0,1,1,9.333333333333334,0,0,8,1.0,0.0,1.0,0.0,0.0002874522211122586,8.095399491173922e-21,1.2902818407775398e-06,2.139985994980544e-05,False,0.035,0.0,0.662,0.062,0.854
100000002229615100,peripheral,0.75,10,0.2747,"4 колено (исходящие не выгружены): разовое поступление 25 тыс ₸ от 1 плательщика, P(пересылает)=0.28 — признаков роли нет",truncated_small,4,False,1,0,25000.0,0.0,1,0,0.0,0,0,7,0.27809316851146365,0.0,1.0,0.0,0.0007184983881728341,-0.0,1.007702942349882e-19,0.0,True,0.038,0.0,0.26,0.916,0.367
100000006161893100,peripheral,0.85,2,0.2743,"мелкий получатель: разовое поступление 14 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,14000.0,0.0,1,0,0.0,0,1,7,0.0,0.0,1.0,0.0,0.0005318535188146666,-0.0,-2.2288526307819264e-19,0.0,False,0.042,0.167,0.124,0.807,0.367
100000003086040100,peripheral,0.85,3,0.2737,"мелкий получатель: разовое поступление 10 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,10500.0,0.0,1,0,0.0,0,1,7,0.0,0.0,1.0,0.0,0.0005480623170204768,-0.0,5.180959487020692e-06,0.0,False,0.042,0.167,0.095,0.843,0.367
100000005049404100,peripheral,0.75,5,0.2736,"4 колено (исходящие не выгружены): разовое поступление 98 тыс ₸ от 1 плательщика, P(пересылает)=0.39 — признаков роли нет",truncated_small,4,False,1,0,98000.0,0.0,2,0,0.0,0,0,7,0.3896141507732728,0.0,1.0,0.0,0.00031263691642751117,-0.0,-1.0139084686848252e-19,0.0,True,0.038,0.0,0.573,0.493,0.367
100000008557672100,peripheral,0.85,4,0.2735,"мелкий получатель: разовое поступление 49 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,49125.0,0.0,1,0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0003022539771005084,-0.0,-7.947912827038718e-19,0.0,False,0.042,0.167,0.419,0.41,0.367
100000008765627100,peripheral,0.85,12,0.2734,"мелкий получатель: разовое поступление 60 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,60000.0,0.0,1,0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0002969411403489074,-0.0,2.8721412970846984e-05,0.0,False,0.042,0.167,0.475,0.335,0.367
100000006789108100,peripheral,0.85,6,0.2733,"мелкий получатель: разовое поступление 38 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,37500.0,0.0,1,0,0.0,1,2,8,0.0,0.0,1.0,0.0,0.000291256925802661,-0.0,0.00012279960625588993,0.0,False,0.042,0.333,0.358,0.213,0.367
100000000557536100,peripheral,0.588,5,0.273,"4 колено, обход оборван: исходящие не видны, P(пересылает)=0.79 — роль не определить, получил 153 тыс ₸",truncated_unknown,4,False,1,0,153000.0,0.0,7,0,0.0,0,0,7,0.7929525323256559,0.0,1.0,0.0,0.00030077248827335565,-0.0,-2.0071447439406865e-19,0.0,True,0.029,0.0,0.658,0.392,0.367
100000007867364100,peripheral,0.75,19,0.2727,"4 колено (исходящие не выгружены): разовое поступление 42 тыс ₸ от 1 плательщика, P(пересылает)=0.27 — признаков роли нет",truncated_small,4,False,1,0,41852.0,0.0,1,0,0.0,0,0,7,0.26749734038024764,0.0,1.0,0.0,0.0004487382371459393,-0.0,-8.07610870674299e-19,0.0,True,0.038,0.0,0.38,0.745,0.367
100000008028628100,peripheral,0.85,4,0.2727,"мелкий получатель: разовое поступление 57 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,57224.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0002975799415250626,-0.0,7.133333782358485e-18,0.0,False,0.042,0.167,0.465,0.344,0.367
100000008745676100,peripheral,0.75,7,0.2727,"4 колено (исходящие не выгружены): разовое поступление 35 тыс ₸ от 1 плательщика, P(пересылает)=0.27 — признаков роли нет",truncated_small,4,False,1,0,34547.0,0.0,1,0,0.0,0,0,1,0.2705858764008368,0.0,1.0,0.0,0.0005303236661827117,-0.0,-2.961589570193791e-19,0.0,True,0.038,0.0,0.34,0.798,0.367
100000001046057100,peripheral,0.85,27,0.2726,"мелкий получатель: разовое поступление 83 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,83420.0,0.0,1,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.00031851488108134053,-0.0,4.867829532592064e-08,0.0,False,0.042,0.0,0.532,0.532,0.367
100000002926970100,peripheral,0.85,8,0.2725,"мелкий получатель: разовое поступление 85 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,85000.0,0.0,1,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.0003172387852993861,-0.0,6.407022407298047e-07,0.0,False,0.042,0.0,0.538,0.524,0.367
100000002791494100,peripheral,0.75,8,0.2723,"4 колено (исходящие не выгружены): разовое поступление 86 тыс ₸ от 1 плательщика, P(пересылает)=0.25 — признаков роли нет",truncated_small,4,False,1,0,85860.0,0.0,1,0,0.0,0,0,7,0.2519247852872328,0.0,1.0,0.0,0.00031770918329048663,-0.0,2.75827397109305e-06,0.0,True,0.038,0.0,0.541,0.528,0.367
100000001696818100,peripheral,0.85,16,0.2722,"мелкий получатель: разовое поступление 54 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,53550.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0002988369268863407,-0.0,6.780076054127172e-05,0.0,False,0.042,0.167,0.452,0.359,0.367
100000002481735100,peripheral,0.85,2,0.272,"мелкий получатель: разовое поступление 22 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,22436.0,0.0,2,0,0.0,0,1,7,0.0,0.0,1.0,0.0,0.00036270354277617787,-0.0,1.2596487311569758e-05,0.0,False,0.042,0.167,0.231,0.652,0.367
100000002628146100,peripheral,0.85,16,0.2718,"мелкий получатель: разовое поступление 30 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,30500.0,0.0,2,0,0.0,0,1,8,0.0,0.0,1.0,0.0,0.0003192156684704553,-0.0,-3.8665760618560387e-20,0.0,False,0.042,0.167,0.317,0.536,0.367
100000003133045100,peripheral,0.75,27,0.2717,"4 колено (исходящие не выгружены): разовое поступление 68 тыс ₸ от 1 плательщика, P(пересылает)=0.26 — признаков роли нет",truncated_small,4,False,1,0,68000.0,0.0,1,0,0.0,0,0,7,0.2575502117632021,0.0,1.0,0.0,0.0003330495598950611,-0.0,1.4075359187702884e-08,0.0,True,0.038,0.0,0.496,0.585,0.367
100000008745489100,peripheral,0.85,4,0.2714,"мелкий получатель: разовое поступление 56 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,55539.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0002972262797622778,-0.0,7.133333782358485e-18,0.0,False,0.042,0.167,0.462,0.341,0.367
100000004959752100,peripheral,0.85,6,0.2711,"мелкий получатель: разовое поступление 22 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,22200.0,0.0,1,0,0.0,0,0,11,0.0,0.0,1.0,0.0,0.0007848703238285015,-0.0,-7.844191036214608e-20,0.0,False,0.042,0.0,0.23,0.926,0.367
100000004747154100,peripheral,0.75,27,0.2711,"4 колено (исходящие не выгружены): разовое поступление 67 тыс ₸ от 1 плательщика, P(пересылает)=0.26 — признаков роли нет",truncated_small,4,False,1,0,67000.0,0.0,1,0,0.0,0,0,7,0.2580568566956481,0.0,1.0,0.0,0.00033235132069391743,-0.0,1.4075359187702884e-08,0.0,True,0.038,0.0,0.494,0.584,0.367
100000008050986100,peripheral,0.75,5,0.2709,"4 колено (исходящие не выгружены): разовое поступление 95 тыс ₸ от 1 плательщика, P(пересылает)=0.39 — признаков роли нет",truncated_small,4,False,1,0,95000.0,0.0,2,0,0.0,0,0,7,0.3905844523011055,0.0,1.0,0.0,0.00031180831574760645,-0.0,-1.0139084686848252e-19,0.0,True,0.038,0.0,0.567,0.486,0.367
100000003221510100,peripheral,0.7,0,0.2704,"слабые связи: 1 вход / 2 выход, 24 тыс ₸ → 120 тыс ₸, без устойчивого паттерна",,3,False,1,2,24000.0,120000.0,1,3,5.0,0,0,7,1.0,0.0,1.0,0.0,0.0002869209734265628,-1.98209302018527e-19,0.0029057816552164953,3.844048916909496e-05,False,0.035,0.0,0.641,0.048,0.879
100000000608031100,peripheral,0.75,14,0.2703,"4 колено (исходящие не выгружены): разовое поступление 30 тыс ₸ от 1 плательщика, P(пересылает)=0.27 — признаков роли нет",truncated_small,4,False,1,0,30000.0,0.0,1,0,0.0,0,0,7,0.27340404595771395,0.0,1.0,0.0,0.0005386366709608561,-0.0,-2.697435555473279e-19,0.0,True,0.038,0.0,0.308,0.827,0.367
100000008736760100,peripheral,0.85,4,0.2701,"мелкий получатель: разовое поступление 55 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,54757.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0002970621471222198,-0.0,7.133333782358485e-18,0.0,False,0.042,0.167,0.458,0.339,0.367
100000005498992100,distributor,0.692,13,0.27,"веерная рассылка: 16 получателям, 19 переводов на 2.3 млн ₸ (seed: входящие извне выборки не видны)",,0,True,0,16,0.0,2262868.0,0,19,,0,0,0,1.0,0.0,0.0,0.0,0.0002855692942172902,0.00122064184733479,-0.0,0.0,False,0.519,0.0,0.976,0.01,0.367
100000002845605100,peripheral,0.85,0,0.27,"мелкий получатель: разовое поступление 58 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,57567.0,0.0,1,0,0.0,1,1,7,0.0,0.0,1.0,0.0,0.0002963718812625067,-0.0,0.002151681626890821,0.0,False,0.042,0.167,0.467,0.327,0.367
100000005754335100,peripheral,0.85,5,0.27,"мелкий получатель: разовое поступление 44 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,44037.0,0.0,1,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.00040462407841393785,-0.0,2.4284366617555135e-05,0.0,False,0.042,0.0,0.387,0.71,0.367
100000007333038100,peripheral,0.7,9,0.2695,"слабые связи: 1 вход / 2 выход, 18 тыс ₸ → 35 тыс ₸, без устойчивого паттерна",,3,False,1,2,17500.0,34994.0,1,2,1.9996571428571428,0,0,1,1.0,0.0,1.0,0.0,0.00029968918055683826,3.513019599566041e-19,4.112187374663333e-07,1.5851748110966993e-06,False,0.035,0.0,0.447,0.376,0.768
100000002580377100,peripheral,0.7,2,0.2695,"слабые связи: 1 вход / 1 выход, 38 тыс ₸ → 5 тыс ₸, без устойчивого паттерна",,1,False,1,1,37750.0,5000.0,2,1,0.13245033112582782,1,1,7,1.0,0.0,1.0,0.0,0.00028962810073792137,-1.0743496564835917e-19,0.00029524161332083164,1.922024458454748e-05,False,0.035,0.167,0.383,0.155,0.81
100000008471634100,peripheral,0.75,22,0.2691,"4 колено (исходящие не выгружены): разовое поступление 20 тыс ₸ от 1 плательщика, P(пересылает)=0.28 — признаков роли нет",truncated_small,4,False,1,0,20000.0,0.0,1,0,0.0,0,0,7,0.2826980273402833,0.0,1.0,0.0,0.0011246149928916304,-0.0,-7.534743495625425e-20,0.0,True,0.038,0.0,0.205,0.958,0.367
100000006232815100,peripheral,0.7,24,0.2681,seed: отправил 296 тыс ₸ 5 получателям; для консолидации/рассылки мало связей,,0,True,1,5,160000.0,296500.0,2,5,1.853125,0,0,0,1.0,0.0,1.0,1.0,0.0005566536352336254,-2.6046818702986635e-19,2.490979989446172e-19,2.774055919419224e-06,False,0.035,0.0,0.847,0.857,0.776
100000002459163100,peripheral,0.85,41,0.268,"мелкий получатель: разовое поступление 20 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,20180.0,0.0,1,0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0003611154442225131,-0.0,9.324392614507723e-20,0.0,False,0.042,0.167,0.216,0.649,0.367
100000006952718100,peripheral,0.85,2,0.268,"мелкий получатель: разовое поступление 71 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,71489.0,0.0,1,0,0.0,1,1,7,0.0,0.0,1.0,0.0,0.0002932556523458571,-0.0,0.00029524161332083164,0.0,False,0.042,0.167,0.505,0.263,0.367
100000002721825100,peripheral,0.85,0,0.268,"мелкий получатель: разовое поступление 11 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,11000.0,0.0,1,0,0.0,0,1,7,0.0,0.0,1.0,0.0,0.0005314143750831572,-0.0,-3.0863253064704025e-19,0.0,False,0.042,0.167,0.098,0.806,0.367
100000003232675100,peripheral,0.75,0,0.2677,"4 колено (исходящие не выгружены): разовое поступление 44 тыс ₸ от 1 плательщика, P(пересылает)=0.33 — признаков роли нет",truncated_small,4,False,1,0,44000.0,0.0,2,0,0.0,0,0,7,0.32846511331977124,0.0,1.0,0.0,0.000401044536604877,-0.0,-1.5568092112053058e-19,0.0,True,0.038,0.0,0.387,0.707,0.367
100000008746673100,peripheral,0.85,4,0.2673,"мелкий получатель: разовое поступление 53 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,53048.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0002967034480405586,-0.0,7.133333782358485e-18,0.0,False,0.042,0.167,0.45,0.333,0.367
100000007347733100,peripheral,0.85,40,0.2673,"мелкий получатель: разовое поступление 23 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,23007.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0003456840263989,-0.0,-5.338977593362164e-19,0.0,False,0.042,0.167,0.236,0.618,0.367
100000003888271100,peripheral,0.7,33,0.2672,"слабые связи: 1 вход / 2 выход, 12 тыс ₸ → 26 тыс ₸, без устойчивого паттерна",,1,False,1,2,12177.0,25590.0,2,3,2.10150283321015,1,1,1,1.0,0.27002735443532627,1.0,1.0,0.0002913863210858292,1.0726492805570141e-19,-3.0726682087672894e-19,3.962937027741748e-07,False,0.035,0.167,0.359,0.218,0.742
100000002752565100,peripheral,0.75,3,0.2669,"4 колено (исходящие не выгружены): разовое поступление 57 тыс ₸ от 1 плательщика, P(пересылает)=0.26 — признаков роли нет",truncated_small,4,False,1,0,57000.0,0.0,1,0,0.0,0,0,7,0.2601493980565739,0.0,1.0,0.0,0.00033823599365261504,-0.0,-2.0555195403592933e-19,0.0,True,0.038,0.0,0.464,0.599,0.367
100000001130176100,peripheral,0.85,0,0.2668,"мелкий получатель: разовое поступление 25 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,25000.0,0.0,2,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.0005580456003895453,-0.0,3.255228273666065e-20,0.0,False,0.042,0.0,0.26,0.86,0.367
100000004350094100,peripheral,0.75,3,0.2668,"4 колено (исходящие не выгружены): разовое поступление 20 тыс ₸ от 1 плательщика, P(пересылает)=0.28 — признаков роли нет",truncated_small,4,False,1,0,20000.0,0.0,1,0,0.0,0,0,7,0.28292036754026145,0.0,1.0,0.0,0.0008939457051040829,-0.0,1.6561701280233478e-06,0.0,True,0.038,0.0,0.205,0.945,0.367
100000002952756100,peripheral,0.85,9,0.2662,"мелкий получатель: разовое поступление 47 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,47000.0,0.0,1,0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0003677090010006233,-0.0,2.4631368116519953e-07,0.0,False,0.042,0.0,0.406,0.662,0.367
100000008008463100,peripheral,0.85,12,0.266,"мелкий получатель: разовое поступление 54 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,54180.0,0.0,1,0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0002958380712741406,-0.0,2.8721412970846984e-05,0.0,False,0.042,0.167,0.456,0.318,0.367
100000001110358100,terminal,0.85,3,0.266,"получил 32 тыс ₸ от 2 плательщ.; исходящих ≥5 тыс ₸ в выборке не наблюдается (колено 3, исходящие выгружены)",observed_sink,3,False,2,0,32000.0,0.0,2,0,0.0,0,0,7,0.0,0.0,2.0,0.0,0.00029298593062142774,-0.0,0.0013712520588685295,0.0,False,0.298,0.0,0.328,0.256,0.367
100000002487222100,peripheral,0.75,5,0.2656,"4 колено (исходящие не выгружены): разовое поступление 90 тыс ₸ от 1 плательщика, P(пересылает)=0.39 — признаков роли нет",truncated_small,4,False,1,0,90000.0,0.0,2,0,0.0,0,0,7,0.39206372490545144,0.0,1.0,0.0,0.0003104273146144319,-0.0,-1.0139084686848252e-19,0.0,True,0.038,0.0,0.551,0.476,0.367
100000005561741100,peripheral,0.85,8,0.2655,"мелкий получатель: разовое поступление 25 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,25000.0,0.0,1,0,0.0,0,1,9,0.0,0.0,1.0,0.0,0.0003298457193194186,-0.0,8.360411539262193e-20,0.0,False,0.042,0.167,0.26,0.575,0.367
100000004841728100,peripheral,0.85,4,0.2654,"мелкий получатель: разовое поступление 52 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,52208.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.00029652714187988245,-0.0,7.133333782358485e-18,0.0,False,0.042,0.167,0.444,0.329,0.367
100000000560751100,peripheral,0.85,0,0.2654,"мелкий получатель: разовое поступление 25 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,25000.0,0.0,1,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.0005524500973404954,-0.0,-2.0249966227243742e-19,0.0,False,0.042,0.0,0.26,0.852,0.367
100000002404112100,peripheral,0.75,23,0.2653,"4 колено (исходящие не выгружены): разовое поступление 60 тыс ₸ от 1 плательщика, P(пересылает)=0.26 — признаков роли нет",truncated_small,4,False,1,0,60000.0,0.0,1,0,0.0,0,0,7,0.2589063432114083,0.0,1.0,0.0,0.00033008347857565497,-0.0,4.03377749579091e-08,0.0,True,0.038,0.0,0.475,0.576,0.367
100000004491749100,peripheral,0.85,12,0.2652,"мелкий получатель: разовое поступление 50 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,50000.0,0.0,1,0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0003507948592583558,-0.0,1.9489023366689314e-19,0.0,False,0.042,0.0,0.428,0.627,0.367
100000003091142100,peripheral,0.75,3,0.2652,"4 колено (исходящие не выгружены): разовое поступление 40 тыс ₸ от 1 плательщика, P(пересылает)=0.27 — признаков роли нет",truncated_small,4,False,1,0,40000.0,0.0,1,0,0.0,0,0,7,0.26729855470285274,0.0,1.0,0.0,0.00040986444107495674,-0.0,-2.4783614686848884e-19,0.0,True,0.038,0.0,0.371,0.714,0.367
100000000790311100,peripheral,0.85,2,0.2651,"мелкий получатель: разовое поступление 46 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,46300.0,0.0,1,0,0.0,0,1,7,0.0,0.0,1.0,0.0,0.00030029921906631226,-0.0,3.567634960949724e-05,0.0,False,0.042,0.167,0.402,0.385,0.367
100000000404740100,peripheral,0.75,22,0.265,"4 колено (исходящие не выгружены): разовое поступление 25 тыс ₸ от 1 плательщика, P(пересылает)=0.28 — признаков роли нет",truncated_small,4,False,1,0,25000.0,0.0,1,0,0.0,0,0,7,0.27737850610922454,0.0,1.0,0.0,0.0005579900727464822,-0.0,-1.1953062357250736e-19,0.0,True,0.038,0.0,0.26,0.86,0.367
100000007020162100,peripheral,0.85,8,0.2649,"мелкий получатель: разовое поступление 86 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,3,False,1,0,86395.0,0.0,1,0,0.0,0,0,7,0.0,0.0,1.0,0.0,0.00030998898275319905,-0.0,2.4413790383029318e-05,0.0,False,0.042,0.0,0.542,0.474,0.367
100000002968096100,peripheral,0.75,15,0.2648,"4 колено (исходящие не выгружены): разовое поступление 70 тыс ₸ от 1 плательщика, P(пересылает)=0.26 — признаков роли нет",truncated_small,4,False,1,0,70000.0,0.0,1,0,0.0,0,0,7,0.25592496796031594,0.0,1.0,0.0,0.00031948241143492313,-0.0,2.58588185143724e-19,0.0,True,0.038,0.0,0.5,0.539,0.367
100000007648946100,peripheral,0.7,0,0.2647,"слабые связи: 1 вход / 1 выход, 20 тыс ₸ → 25 тыс ₸, без устойчивого паттерна",,1,False,1,1,19550.0,25000.0,1,1,1.278772378516624,1,1,7,1.0,0.0,1.0,0.0,0.0002892378990904637,6.056208518751402e-05,0.002151681626890821,2.9130943747974165e-06,False,0.035,0.167,0.391,0.138,0.778
100000004979264100,peripheral,0.75,1,0.2646,"4 колено (исходящие не выгружены): разовое поступление 40 тыс ₸ от 1 плательщика, P(пересылает)=0.27 — признаков роли нет",truncated_small,4,False,1,0,39800.0,0.0,1,0,0.0,0,0,8,0.2677236238392822,0.0,1.0,0.0,0.0004113792218334005,-0.0,1.3858491432913134e-19,0.0,True,0.038,0.0,0.367,0.715,0.367
100000006490615100,peripheral,0.75,0,0.2646,"4 колено (исходящие не выгружены): разовое поступление 42 тыс ₸ от 1 плательщика, P(пересылает)=0.75 — признаков роли нет",truncated_small,4,False,1,0,41600.0,0.0,6,0,0.0,0,0,7,0.745792670354297,0.0,1.0,0.0,0.0003947458870200995,-0.0,-1.5568092112053058e-19,0.0,True,0.038,0.0,0.379,0.699,0.367
100000002864680100,peripheral,0.85,11,0.2645,"мелкий получатель: разовое поступление 56 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,1,False,1,0,55932.0,0.0,1,0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0002948514922860755,-0.0,1.0100033668708487e-05,0.0,False,0.042,0.167,0.463,0.299,0.367
100000006787636100,peripheral,0.85,2,0.2642,"мелкий получатель: разовое поступление 20 тыс ₸ от 1 плательщика, исходящих в выборке не наблюдается — признаков роли нет",small_receiver,2,False,1,0,20000.0,0.0,1,0,0.0,0,1,7,0.0,0.0,1.0,0.0,0.00035810339492313935,-0.0,2.842273230394628e-19,0.0,False,0.042,0.167,0.205,0.642,0.367
100000002214301100,peripheral,0.7,0,0.264,"слабые связи: 1 вход / 1 выход, 21 тыс ₸ → 8 тыс ₸, без устойчивого паттерна",,1,False,1,1,21438.0,8000.0,1,1,0.373169138912212,1,1,7,1.0,0.0,1.0,0.0,0.000289592186865428,1.3084856062913645e-19,0.002151681626890821,9.610122292273739e-05,False,0.035,0.167,0.3,0.153,0.93
100000005979037100,peripheral,0.75,3,0.2635,"4 колено (исходящие не выгружены): разовое поступление 60 тыс ₸ от 1 плательщика, P(пересылает)=0.26 — признаков роли нет",truncated_small,4,False,1,0,60300.0,0.0,1,0,0.0,0,0,7,0.2590690620515646,0.0,1.0,0.0,0.0003248463424153586,-0.0,-4.860792321561292e-19,0.0,True,0.038,0.0,0.478,0.561,0.367
